name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;2019;927;927;0;0;29;44;18;39.73;-0.051;0.64;0.226;-0.234;77.9;78.8;0.0;0.0;0.0;0.0;10743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.91;0.00;NEEDS_REVIEW
BOLLINGER;1;2019;45;45;0;0;3;2;0;60.00;0.074;1.96;0.252;-0.193;62.0;62.0;0.0;0.0;0.0;0.0;8044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23;0.00;NEEDS_REVIEW
MACD;1;2019;881;881;0;0;49;39;35;55.68;0.016;1.11;0.295;-0.333;89.9;90.6;0.0;0.0;0.0;0.0;10269;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;43.64;0.00;BLOCKED_BY_GATE
SAR;1;2019;1101;1101;0;0;57;68;27;45.60;-0.005;0.98;0.468;-0.402;83.3;83.7;0.0;0.0;0.0;0.0;18945;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;54.53;0.00;BLOCKED_BY_GATE
TSI;1;2019;1582;1582;0;0;37;29;48;56.06;0.017;1.18;0.197;-0.213;87.1;88.4;0.0;0.0;0.0;0.0;8960;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;78.36;0.00;BLOCKED_BY_GATE
BJORGUM;1;2019;26;26;0;0;5;1;1;83.33;0.271;2.77;0.508;-0.916;92.0;88.0;0.0;0.0;0.0;0.0;8858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.29;0.00;NEEDS_REVIEW
LIQ_SWEEP;1;2019;4;4;0;0;1;0;0;100.00;0.052;99.00;0.052;0.000;72.0;0.0;0.0;0.0;0.0;0.0;10803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20;0.00;NEEDS_REVIEW
FVG_CONT;1;2019;208;208;0;0;13;17;8;43.33;0.023;1.08;0.675;-0.476;92.3;98.2;0.0;0.0;0.0;0.0;14334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.30;0.00;NEEDS_REVIEW
BREAKOUT_ACC;1;2019;269;269;0;0;8;9;3;47.06;0.027;1.22;0.315;-0.229;90.5;93.6;0.0;0.0;0.0;0.0;12424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.32;0.00;NEEDS_REVIEW
LONDON_BO;1;2019;7;7;0;0;0;1;0;0.00;-0.063;0.00;0.000;-0.063;0.0;80.0;0.0;0.0;0.0;0.0;14811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35;0.00;NEEDS_REVIEW
