name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;2729;1461;1461;0;0;40;47;15;45.98;-0.043;0.72;0.245;-0.288;80.0;80.9;0.0;0.0;0.0;0.0;14951;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;53.54;0.00;BLOCKED_BY_GATE
BOLLINGER;1;2729;144;144;0;0;3;1;0;75.00;0.052;1.47;0.218;-0.444;72.0;62.0;0.0;0.0;0.0;0.0;21031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.28;0.00;NEEDS_REVIEW
MACD;1;2729;1249;1249;0;0;67;43;29;60.91;0.023;1.16;0.263;-0.352;90.1;91.5;0.0;0.0;0.0;0.0;11792;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;45.77;0.00;BLOCKED_BY_GATE
SAR;1;2729;1509;1509;0;0;60;71;26;45.80;-0.015;0.94;0.529;-0.474;83.8;83.0;0.0;0.0;0.0;0.0;15283;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;55.29;0.00;BLOCKED_BY_GATE
TSI;1;2729;1878;1878;0;0;31;33;37;48.44;-0.020;0.83;0.201;-0.227;88.3;86.6;0.0;0.0;0.0;0.0;10611;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;68.82;0.00;BLOCKED_BY_GATE
BJORGUM;1;2729;96;96;0;0;2;5;1;28.57;-0.333;0.40;0.787;-0.780;88.0;88.0;0.0;0.0;0.0;0.0;11205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;0.00;NEEDS_REVIEW
LIQ_SWEEP;1;2729;68;68;0;0;1;1;1;50.00;-0.003;0.96;0.123;-0.129;72.0;100.0;0.0;0.0;0.0;0.0;10547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.49;0.00;NEEDS_REVIEW
FVG_CONT;1;2729;358;358;0;0;14;20;4;41.18;0.055;1.16;0.957;-0.577;95.7;96.0;0.0;0.0;0.0;0.0;10042;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;13.12;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;2729;193;193;0;0;2;5;1;28.57;-0.066;0.50;0.230;-0.185;98.0;90.0;0.0;0.0;0.0;0.0;8835;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;7.07;0.00;BLOCKED_BY_GATE
LONDON_BO;1;2729;46;46;0;0;1;3;0;25.00;-0.123;0.30;0.209;-0.233;70.0;93.3;0.0;0.0;0.0;0.0;7023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.69;0.00;NEEDS_REVIEW
EMA_PULLBACK;1;2729;139;139;0;0;4;7;8;36.36;-0.285;0.14;0.131;-0.523;89.0;89.7;0.0;0.0;0.0;0.0;18307;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;5.09;0.00;BLOCKED_BY_GATE
BB_SQUEEZE;1;2729;16;16;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;10;0.59;0.00;BLOCKED_BY_GATE
ICHIMOKU;1;2729;27;27;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;10;0.99;0.00;BLOCKED_BY_GATE
RSI_DIV;1;2729;201;201;0;0;21;25;4;45.65;-0.043;0.90;0.834;-0.780;74.2;78.0;0.0;0.0;0.0;0.0;7214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.37;0.00;NEEDS_REVIEW
ORDER_BLOCK;1;2729;150;150;0;0;4;5;1;44.44;0.026;1.28;0.275;-0.172;100.0;100.0;0.0;0.0;0.0;0.0;10468;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;5.50;0.00;BLOCKED_BY_GATE
STRUCT_REACT;1;2729;898;898;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;898;0;0;0;10;32.91;0.00;BLOCKED_BY_GATE
TURTLE_SOUP;1;2729;114;114;0;0;23;13;2;63.89;0.116;1.62;0.475;-0.520;89.0;91.2;0.0;0.0;0.0;0.0;19253;0;0;0;0;0;0;0;0;0;0;3;0;0;0;10;4.18;0.00;BLOCKED_BY_GATE
IFVG;1;2729;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
FVG_MIT;1;2729;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
OB_MIT;1;2729;245;245;0;0;7;5;1;58.33;0.090;2.28;0.276;-0.170;92.9;100.0;0.0;0.0;0.0;0.0;10444;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;8.98;0.00;BLOCKED_BY_GATE
