name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;3274;1581;1581;0;0;39;50;14;43.82;-0.047;0.73;0.291;-0.310;79.9;80.4;0.0;0.0;0.0;0.0;12130;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;48.29;0.00;BLOCKED_BY_GATE
BOLLINGER;1;3274;100;100;0;0;1;2;4;33.33;-0.188;0.25;0.184;-0.374;62.0;67.0;0.0;0.0;0.0;0.0;6856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.05;0.00;NEEDS_REVIEW
MACD;1;3274;1535;1535;0;0;65;64;43;50.39;-0.034;0.81;0.286;-0.359;91.0;89.2;0.0;0.0;0.0;0.0;11665;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;46.88;0.00;BLOCKED_BY_GATE
SAR;1;3274;1964;1964;0;0;89;98;27;47.59;-0.008;0.96;0.422;-0.398;83.8;82.4;0.0;0.0;0.0;0.0;14903;0;0;0;0;0;0;0;0;0;0;0;0;0;21;13;59.99;0.00;BLOCKED_BY_GATE
TSI;1;3274;2207;2207;0;0;47;33;49;58.75;-0.015;0.87;0.167;-0.274;86.9;88.1;0.0;0.0;0.0;0.0;9175;0;0;0;0;0;0;0;0;0;0;0;0;0;23;13;67.41;0.00;BLOCKED_BY_GATE
BJORGUM;1;3274;63;63;0;0;5;4;1;55.56;-0.226;0.27;0.148;-0.695;90.0;88.0;0.0;0.0;0.0;0.0;4588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92;0.00;NEEDS_REVIEW
LIQ_SWEEP;1;3274;137;137;0;0;5;2;3;71.43;0.047;3.15;0.096;-0.077;74.0;72.0;0.0;0.0;0.0;0.0;10383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.18;0.00;NEEDS_REVIEW
FVG_CONT;1;3274;340;340;0;0;20;19;6;51.28;0.049;1.22;0.536;-0.464;95.5;97.4;0.0;0.0;0.0;0.0;10264;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;10.38;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;3274;243;243;0;0;7;5;1;58.33;0.169;3.26;0.418;-0.179;89.4;88.0;0.0;0.0;0.0;0.0;13891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.42;0.00;NEEDS_REVIEW
LONDON_BO;1;3274;1;1;0;0;1;0;0;100.00;0.058;99.00;0.058;0.000;90.0;0.0;0.0;0.0;0.0;0.0;14125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0.00;NEEDS_REVIEW
EMA_PULLBACK;1;3274;180;180;0;0;12;6;3;66.67;0.136;2.19;0.375;-0.343;83.2;79.0;0.0;0.0;0.0;0.0;7311;0;0;0;0;0;0;0;0;0;0;0;0;0;11;13;5.50;0.00;BLOCKED_BY_GATE
BB_SQUEEZE;1;3274;48;48;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;10;1.47;0.00;BLOCKED_BY_GATE
ICHIMOKU;1;3274;74;74;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;10;2.26;0.00;BLOCKED_BY_GATE
RSI_DIV;1;3274;220;220;0;0;35;33;6;51.47;-0.138;0.62;0.427;-0.737;73.4;73.8;0.0;0.0;0.0;0.0;5650;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;6.72;0.00;BLOCKED_BY_GATE
ORDER_BLOCK;1;3274;463;463;0;0;7;13;3;35.00;-0.000;1.00;0.417;-0.225;100.0;100.0;0.0;0.0;0.0;0.0;10873;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;14.14;0.00;BLOCKED_BY_GATE
STRUCT_REACT;1;3274;967;967;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;967;0;0;0;10;29.54;0.00;BLOCKED_BY_GATE
TURTLE_SOUP;1;3274;142;142;0;0;29;20;4;59.18;-0.010;0.96;0.382;-0.578;89.6;87.0;0.0;0.0;0.0;0.0;9183;0;0;0;0;0;0;0;0;0;0;7;0;0;0;10;4.34;0.00;BLOCKED_BY_GATE
IFVG;1;3274;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
FVG_MIT;1;3274;9;9;0;0;0;1;0;0.00;-0.141;0.00;0.000;-0.141;0.0;100.0;0.0;0.0;0.0;0.0;2138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27;0.00;NEEDS_REVIEW
OB_MIT;1;3274;656;656;0;0;11;17;6;39.29;-0.003;0.98;0.364;-0.240;93.6;93.5;0.0;0.0;0.0;0.0;10838;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;20.04;0.00;BLOCKED_BY_GATE
SH_BMS_RTO;1;3274;8;8;0;0;0;1;0;0.00;-0.626;0.00;0.000;-0.626;0.0;94.0;0.0;0.0;0.0;0.0;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24;0.00;NEEDS_REVIEW
SMS_BMS_RTO;1;3274;26;26;0;0;0;1;1;0.00;-0.190;0.00;0.000;-0.190;0.0;100.0;0.0;0.0;0.0;0.0;103935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0.00;NEEDS_REVIEW
SILVER_BULLET;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
AMD_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
OTE_CONT;1;3274;105;105;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;10;3.21;0.00;BLOCKED_BY_GATE
MALAYSIAN_SNR;1;3274;10;10;0;0;1;0;0;100.00;0.060;99.00;0.060;0.000;88.0;0.0;0.0;0.0;0.0;0.0;3748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.31;0.00;NEEDS_REVIEW
CISD;1;3274;63;63;0;0;3;2;0;60.00;0.373;5.05;0.776;-0.231;98.0;94.0;0.0;0.0;0.0;0.0;9718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92;0.00;NEEDS_REVIEW
AMD_CONT;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
JUDAS_SWING;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
LDN_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
NY_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
WEEKLY_EXP;1;3274;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
PO3;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
