name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;2219;1154;1154;0;0;32;40;14;44.44;0.005;1.04;0.298;-0.229;78.3;83.8;0.0;0.0;0.0;0.0;13961;0;0;0;0;0;0;0;0;0;0;0;0;0;8;13;52.01;0.00;BLOCKED_BY_GATE
BOLLINGER;1;2219;123;123;0;0;1;2;1;33.33;-0.337;0.06;0.060;-0.536;62.0;62.0;0.0;0.0;0.0;0.0;16741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.54;0.00;NEEDS_REVIEW
MACD;1;2219;952;952;0;0;44;54;30;44.90;-0.063;0.63;0.238;-0.308;91.8;92.2;0.0;0.0;0.0;0.0;12498;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;42.90;0.00;BLOCKED_BY_GATE
SAR;1;2219;1178;1178;0;0;51;81;10;38.64;-0.082;0.64;0.370;-0.367;82.9;85.6;0.0;0.0;0.0;0.0;16848;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;53.09;0.00;BLOCKED_BY_GATE
TSI;1;2219;1632;1632;0;0;29;36;31;44.62;-0.035;0.66;0.153;-0.187;86.3;89.1;0.0;0.0;0.0;0.0;10847;0;0;0;0;0;0;0;0;0;0;0;0;0;21;13;73.55;0.00;BLOCKED_BY_GATE
BJORGUM;1;2219;41;41;0;0;2;5;1;28.57;-0.446;0.11;0.201;-0.705;93.0;82.0;0.0;0.0;0.0;0.0;8302;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;1.85;0.00;BLOCKED_BY_GATE
LIQ_SWEEP;1;2219;3;3;0;0;1;0;0;100.00;0.179;99.00;0.179;0.000;72.0;0.0;0.0;0.0;0.0;0.0;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.00;NEEDS_REVIEW
FVG_CONT;1;2219;225;225;0;0;11;23;1;32.35;-0.167;0.53;0.574;-0.521;99.1;94.8;0.0;0.0;0.0;0.0;8990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;10.14;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;2219;263;263;0;0;6;6;0;50.00;0.101;2.12;0.383;-0.180;94.7;94.7;0.0;0.0;0.0;0.0;15678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.85;0.00;NEEDS_REVIEW
LONDON_BO;1;2219;16;16;0;0;0;2;0;0.00;-0.136;0.00;0.000;-0.136;0.0;95.0;0.0;0.0;0.0;0.0;13223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.72;0.00;NEEDS_REVIEW
EMA_PULLBACK;1;2219;62;62;0;0;5;3;2;62.50;0.069;2.07;0.214;-0.172;80.0;87.3;0.0;0.0;0.0;0.0;10596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.79;0.00;NEEDS_REVIEW
BB_SQUEEZE;1;2219;48;48;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;10;2.16;0.00;BLOCKED_BY_GATE
ICHIMOKU;1;2219;55;55;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;10;2.48;0.00;BLOCKED_BY_GATE
RSI_DIV;1;2219;145;145;0;0;21;20;2;51.22;0.039;1.11;0.739;-0.697;74.2;72.0;0.0;0.0;0.0;0.0;5506;0;0;0;0;0;0;0;0;0;0;7;0;0;0;10;6.53;0.00;BLOCKED_BY_GATE
ORDER_BLOCK;1;2219;97;97;0;0;3;7;1;30.00;-0.087;0.39;0.183;-0.203;100.0;100.0;0.0;0.0;0.0;0.0;8041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.37;0.00;NEEDS_REVIEW
STRUCT_REACT;1;2219;757;757;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;757;0;0;0;10;34.11;0.00;BLOCKED_BY_GATE
TURTLE_SOUP;1;2219;92;92;0;0;17;14;2;54.84;0.068;1.25;0.612;-0.594;93.4;93.1;0.0;0.0;0.0;0.0;14477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.15;0.00;NEEDS_REVIEW
IFVG;1;2219;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
