name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;5083;4361;4361;0;0;20;27;10;42.55;0.011;1.15;0.211;-0.136;76.5;76.8;0.0;0.0;0.0;0.0;11404;0;0;0;0;0;0;0;0;0;0;36;0;0;12;10;85.80;0.00;BLOCKED_BY_GATE
BOLLINGER;1;5083;156;156;0;0;0;1;1;0.00;-0.087;0.00;0.000;-0.087;0.0;62.0;0.0;0.0;0.0;0.0;6358;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;3.07;0.00;BLOCKED_BY_GATE
MACD;1;5083;2134;2134;0;0;55;76;13;41.98;0.043;1.23;0.562;-0.332;90.6;89.9;0.0;0.0;0.0;0.0;12619;0;0;0;0;0;0;0;0;0;0;39;0;0;4;10;41.98;0.00;BLOCKED_BY_GATE
SAR;1;5083;3163;3163;0;0;72;102;25;41.38;0.037;1.21;0.525;-0.307;78.9;78.4;0.0;0.0;0.0;0.0;12988;0;0;0;0;0;0;0;0;0;0;314;0;0;7;10;62.23;0.00;BLOCKED_BY_GATE
TSI;1;5083;1780;1780;0;0;4;12;9;25.00;-0.057;0.39;0.144;-0.123;91.0;89.3;0.0;0.0;0.0;0.0;10719;0;0;0;0;0;0;0;0;0;0;52;0;0;4;10;35.02;0.00;BLOCKED_BY_GATE
BJORGUM;1;5083;133;133;0;0;5;4;1;55.56;-0.021;0.89;0.301;-0.422;84.0;85.5;0.0;0.0;0.0;0.0;6718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.62;0.00;NEEDS_REVIEW
LIQ_SWEEP;1;5083;234;234;0;0;1;1;1;50.00;0.017;1.60;0.092;-0.057;72.0;72.0;0.0;0.0;0.0;0.0;16890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.60;0.00;NEEDS_REVIEW
FVG_CONT;1;5083;442;442;0;0;15;19;2;44.12;0.167;1.99;0.761;-0.303;97.3;91.6;0.0;0.0;0.0;0.0;14657;0;0;0;0;0;0;0;0;0;0;27;0;0;0;10;8.70;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;5083;250;250;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;10;4.92;0.00;BLOCKED_BY_GATE
LONDON_BO;1;5083;118;118;0;0;1;1;3;50.00;0.031;1.84;0.137;-0.075;70.0;100.0;0.0;0.0;0.0;0.0;11984;0;0;0;0;0;0;0;0;0;0;20;0;0;0;10;2.32;0.00;BLOCKED_BY_GATE
