name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
EMA_PULLBACK;1;5083;379;379;0;0;13;9;6;59.09;0.122;1.91;0.434;-0.328;84.8;81.8;0.0;0.0;0.0;0.0;7131;0;0;0;0;0;0;0;0;0;0;10;0;0;1;10;7.46;0.00;BLOCKED_BY_GATE
BB_SQUEEZE;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
ICHIMOKU;1;5083;81;81;0;0;0;3;1;0.00;-0.360;0.00;0.000;-0.360;0.0;91.7;0.0;0.0;0.0;0.0;3411;0;0;0;0;0;0;0;0;0;0;28;0;0;0;10;1.59;0.00;BLOCKED_BY_GATE
RSI_DIV;1;5083;502;502;0;0;46;46;6;50.00;0.043;1.13;0.746;-0.661;73.2;76.5;0.0;0.0;0.0;0.0;12273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.88;0.00;NEEDS_REVIEW
ORDER_BLOCK;1;5083;563;563;0;0;3;3;1;50.00;0.058;1.73;0.274;-0.158;100.0;96.7;0.0;0.0;0.0;0.0;10538;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;11.08;0.00;BLOCKED_BY_GATE
STRUCT_REACT;1;5083;1804;1804;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1804;0;0;0;10;35.49;0.00;BLOCKED_BY_GATE
TURTLE_SOUP;1;5083;120;120;0;0;17;13;3;56.67;0.282;3.00;0.745;-0.324;93.5;91.2;0.0;0.0;0.0;0.0;24797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36;0.00;NEEDS_REVIEW
IFVG;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
FVG_MIT;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
OB_MIT;1;5083;633;633;0;0;3;4;1;42.86;0.023;1.24;0.274;-0.165;100.0;97.5;0.0;0.0;0.0;0.0;8170;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;12.45;0.00;BLOCKED_BY_GATE
SH_BMS_RTO;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
SMS_BMS_RTO;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
SILVER_BULLET;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
AMD_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
OTE_CONT;1;5083;113;113;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;10;2.22;0.00;BLOCKED_BY_GATE
MALAYSIAN_SNR;1;5083;6;6;0;0;1;0;1;100.00;0.164;99.00;0.164;0.000;88.0;0.0;0.0;0.0;0.0;0.0;9833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0.00;NEEDS_REVIEW
CISD;1;5083;57;57;0;0;1;1;2;50.00;-0.114;0.37;0.133;-0.361;100.0;94.0;0.0;0.0;0.0;0.0;8816;0;0;0;0;0;0;0;0;0;0;3;0;0;0;10;1.12;0.00;BLOCKED_BY_GATE
AMD_CONT;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
JUDAS_SWING;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
LDN_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
NY_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
WEEKLY_EXP;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
PO3;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
LIQ_VOID;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
DISP_REBAL;1;5083;103;103;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;10;2.03;0.00;BLOCKED_BY_GATE
RANGE_FADE;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
