name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;5083;4361;4361;0;0;16;19;22;45.71;0.011;1.14;0.210;-0.155;75.1;77.3;0.0;0.0;0.0;0.0;8690;0;0;0;0;0;0;0;0;0;0;16;0;0;12;10;85.80;0.00;BLOCKED_BY_GATE
BOLLINGER;1;5083;158;158;0;0;0;0;2;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;7284;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;3.11;0.00;BLOCKED_BY_GATE
MACD;1;5083;2134;2134;0;0;58;73;18;44.27;0.014;1.10;0.368;-0.267;91.0;90.2;0.0;0.0;0.0;0.0;5758;0;0;0;0;0;0;0;0;0;0;51;0;0;5;10;41.98;0.00;BLOCKED_BY_GATE
SAR;1;5083;3163;3163;0;0;92;104;26;46.94;0.041;1.31;0.370;-0.250;79.6;78.8;0.0;0.0;0.0;0.0;6244;0;0;0;0;0;0;0;0;0;0;196;0;0;11;10;62.23;0.00;BLOCKED_BY_GATE
TSI;1;5083;1780;1780;0;0;5;7;13;41.67;-0.011;0.86;0.163;-0.135;94.0;87.4;0.0;0.0;0.0;0.0;6781;0;0;0;0;0;0;0;0;0;0;19;0;0;4;10;35.02;0.00;BLOCKED_BY_GATE
BJORGUM;1;5083;133;133;0;0;6;4;0;60.00;0.093;1.90;0.327;-0.258;86.3;85.5;0.0;0.0;0.0;0.0;5194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.62;0.00;NEEDS_REVIEW
LIQ_SWEEP;1;5083;234;234;0;0;0;0;3;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;4360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.60;0.00;NEEDS_REVIEW
FVG_CONT;1;5083;653;653;0;0;22;27;4;44.90;-0.035;0.79;0.302;-0.310;95.9;94.1;0.0;0.0;0.0;0.0;5132;0;0;0;0;0;0;0;0;0;0;6;0;0;1;10;12.85;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;5083;250;250;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;10;4.92;0.00;BLOCKED_BY_GATE
LONDON_BO;1;5083;118;118;0;0;2;0;3;100.00;0.137;99.00;0.137;0.000;80.0;0.0;0.0;0.0;0.0;0.0;7958;0;0;0;0;0;0;0;0;0;0;20;0;0;0;10;2.32;0.00;BLOCKED_BY_GATE
