name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;16761;8127;8127;0;0;32;65;26;32.99;-0.019;0.77;0.186;-0.119;77.3;80.3;0.0;0.0;0.0;0.0;11666;0;0;0;0;0;0;0;0;0;0;410;0;0;74;10;48.49;0.00;BLOCKED_BY_GATE
BOLLINGER;1;16761;558;558;0;0;4;0;4;100.00;0.210;99.00;0.210;0.000;62.0;0.0;0.0;0.0;0.0;0.0;5567;0;0;0;0;0;0;0;0;0;0;8;0;0;7;10;3.33;0.00;BLOCKED_BY_GATE
MACD;1;16761;6941;6941;0;0;177;156;146;53.15;0.027;1.29;0.229;-0.202;90.4;89.2;0.0;0.0;0.0;0.0;9040;0;0;0;0;0;0;0;0;0;0;614;0;0;29;10;41.41;0.00;BLOCKED_BY_GATE
SAR;1;16761;8103;8103;0;0;173;254;78;40.52;0.011;1.08;0.359;-0.226;84.4;83.3;0.0;0.0;0.0;0.0;15336;0;0;0;0;0;0;0;0;0;0;1105;0;0;29;10;48.34;0.00;BLOCKED_BY_GATE
TSI;1;16761;10673;10673;0;0;49;49;68;50.00;0.014;1.24;0.140;-0.113;87.8;87.4;0.0;0.0;0.0;0.0;7403;0;0;0;0;0;0;0;0;0;0;149;0;0;58;10;63.68;0.00;BLOCKED_BY_GATE
BJORGUM;1;16761;412;412;0;0;9;15;6;37.50;-0.031;0.79;0.312;-0.236;83.6;84.0;0.0;0.0;0.0;0.0;4737;0;0;0;0;0;0;0;0;0;0;49;0;0;6;10;2.46;0.00;BLOCKED_BY_GATE
LIQ_SWEEP;1;16761;234;234;0;0;0;0;3;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;5762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.40;0.00;NEEDS_REVIEW
FVG_CONT;1;16761;1716;1716;0;0;45;77;20;36.89;-0.003;0.98;0.499;-0.297;96.4;94.4;0.0;0.0;0.0;0.0;10289;0;0;0;0;0;0;0;0;0;0;50;0;0;10;10;10.24;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;16761;2196;2196;0;0;13;15;7;46.43;0.064;1.69;0.338;-0.173;94.9;93.3;0.0;0.0;0.0;0.0;12900;0;0;0;0;0;0;0;0;0;0;0;0;0;11;13;13.10;0.00;BLOCKED_BY_GATE
LONDON_BO;1;16761;397;397;0;0;3;6;9;33.33;0.034;1.31;0.434;-0.166;83.3;95.0;0.0;0.0;0.0;0.0;14784;0;0;0;0;0;0;0;0;0;0;85;0;0;0;10;2.37;0.00;BLOCKED_BY_GATE
EMA_PULLBACK;1;16761;549;549;0;0;17;20;10;45.95;-0.029;0.79;0.235;-0.254;82.2;86.0;0.0;0.0;0.0;0.0;7159;0;0;0;0;0;0;0;0;0;0;57;0;0;9;10;3.28;0.00;BLOCKED_BY_GATE
BB_SQUEEZE;1;16761;14;14;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;10;0.08;0.00;BLOCKED_BY_GATE
ICHIMOKU;1;16761;186;186;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;10;1.11;0.00;BLOCKED_BY_GATE
RSI_DIV;1;16761;1469;1469;0;0;89;148;17;37.55;-0.127;0.64;0.593;-0.559;71.7;73.5;0.0;0.0;0.0;0.0;7975;0;0;0;0;0;0;0;0;0;0;312;0;0;2;10;8.76;0.00;BLOCKED_BY_GATE
ORDER_BLOCK;1;16761;959;959;0;0;4;10;1;28.57;-0.002;0.97;0.248;-0.102;97.5;98.0;0.0;0.0;0.0;0.0;7380;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;5.72;0.00;BLOCKED_BY_GATE
