name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;5083;4361;4361;0;0;20;27;10;42.55;0.014;1.18;0.214;-0.134;76.5;76.8;0.0;0.0;0.0;0.0;12219;0;0;0;0;0;0;0;0;0;0;36;0;0;12;10;85.80;0.00;BLOCKED_BY_GATE
BOLLINGER;1;5083;156;156;0;0;1;0;1;100.00;0.116;99.00;0.116;0.000;62.0;0.0;0.0;0.0;0.0;0.0;3989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;3.07;0.00;BLOCKED_BY_GATE
MACD;1;5083;2134;2134;0;0;59;70;18;45.74;0.054;1.37;0.440;-0.271;91.3;90.0;0.0;0.0;0.0;0.0;6212;0;0;0;0;0;0;0;0;0;0;139;0;0;4;10;41.98;0.00;BLOCKED_BY_GATE
SAR;1;5083;3163;3163;0;0;76;105;24;41.99;0.026;1.13;0.529;-0.338;80.0;79.0;0.0;0.0;0.0;0.0;14301;0;0;0;0;0;0;0;0;0;0;179;0;0;8;10;62.23;0.00;BLOCKED_BY_GATE
TSI;1;5083;1780;1780;0;0;4;7;14;36.36;-0.036;0.56;0.127;-0.128;93.5;87.4;0.0;0.0;0.0;0.0;7698;0;0;0;0;0;0;0;0;0;0;52;0;0;4;10;35.02;0.00;BLOCKED_BY_GATE
BJORGUM;1;5083;133;133;0;0;6;4;0;60.00;0.093;1.90;0.327;-0.258;86.3;85.5;0.0;0.0;0.0;0.0;5194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.62;0.00;NEEDS_REVIEW
LIQ_SWEEP;1;5083;234;234;0;0;1;1;1;50.00;0.017;1.60;0.092;-0.057;72.0;72.0;0.0;0.0;0.0;0.0;16890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.60;0.00;NEEDS_REVIEW
FVG_CONT;1;5083;442;442;0;0;16;20;1;44.44;0.140;1.77;0.723;-0.327;97.5;92.5;0.0;0.0;0.0;0.0;11414;0;0;0;0;0;0;0;0;0;0;4;0;0;0;10;8.70;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;5083;250;250;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;10;4.92;0.00;BLOCKED_BY_GATE
LONDON_BO;1;5083;118;118;0;0;1;1;3;50.00;0.031;1.84;0.137;-0.075;70.0;100.0;0.0;0.0;0.0;0.0;11984;0;0;0;0;0;0;0;0;0;0;20;0;0;0;10;2.32;0.00;BLOCKED_BY_GATE
