name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
ADX_RSI;1;6926;4686;4686;0;0;42;72;30;36.84;-0.010;0.91;0.273;-0.175;81.3;77.3;0.0;0.0;0.0;0.0;10823;0;0;0;0;0;0;0;0;0;0;217;0;0;2;10;67.66;0.00;BLOCKED_BY_GATE
BOLLINGER;1;6926;335;335;0;0;4;4;1;50.00;0.021;1.30;0.184;-0.141;62.0;67.0;0.0;0.0;0.0;0.0;8255;0;0;0;0;0;0;0;0;0;0;21;0;0;0;10;4.84;0.00;BLOCKED_BY_GATE
MACD;1;6926;2621;2621;0;0;104;106;71;49.52;-0.012;0.90;0.220;-0.240;91.2;90.5;0.0;0.0;0.0;0.0;10158;0;0;0;0;0;0;0;0;0;0;274;0;0;0;10;37.84;0.00;BLOCKED_BY_GATE
SAR;1;6926;3003;3003;0;0;106;148;37;41.73;-0.020;0.88;0.360;-0.292;84.7;83.0;0.0;0.0;0.0;0.0;14919;0;0;0;0;0;0;0;0;0;0;498;0;0;1;10;43.36;0.00;BLOCKED_BY_GATE
TSI;1;6926;5206;5206;0;0;50;57;75;46.73;-0.020;0.77;0.142;-0.162;88.6;87.8;0.0;0.0;0.0;0.0;7978;0;0;0;0;0;0;0;0;0;0;30;0;0;3;10;75.17;0.00;BLOCKED_BY_GATE
BJORGUM;1;6926;180;180;0;0;7;10;3;41.18;-0.119;0.45;0.240;-0.370;92.3;83.0;0.0;0.0;0.0;0.0;6268;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;2.60;0.00;BLOCKED_BY_GATE
LIQ_SWEEP;1;6926;96;96;0;0;0;3;0;0.00;-0.068;0.00;0.000;-0.068;0.0;88.0;0.0;0.0;0.0;0.0;4478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.39;0.00;NEEDS_REVIEW
FVG_CONT;1;6926;831;831;0;0;34;53;5;39.08;-0.080;0.73;0.549;-0.484;94.1;97.2;0.0;0.0;0.0;0.0;13871;0;0;0;0;0;0;0;0;0;0;31;0;0;0;10;12.00;0.00;BLOCKED_BY_GATE
BREAKOUT_ACC;1;6926;614;614;0;0;14;12;2;53.85;0.014;1.13;0.231;-0.239;90.9;90.5;0.0;0.0;0.0;0.0;11455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.87;0.00;NEEDS_REVIEW
LONDON_BO;1;6926;169;169;0;0;3;4;4;42.86;0.041;1.86;0.207;-0.083;90.0;92.5;0.0;0.0;0.0;0.0;15060;0;0;0;0;0;0;0;0;0;0;22;0;0;0;10;2.44;0.00;BLOCKED_BY_GATE
EMA_PULLBACK;1;6926;232;232;0;0;5;17;11;22.73;-0.186;0.14;0.136;-0.281;88.0;83.4;0.0;0.0;0.0;0.0;6274;0;0;0;0;0;0;0;0;0;0;14;0;0;1;10;3.35;0.00;BLOCKED_BY_GATE
BB_SQUEEZE;1;6926;2;2;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;10;0.03;0.00;BLOCKED_BY_GATE
ICHIMOKU;1;6926;195;195;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;195;0;0;0;10;2.82;0.00;BLOCKED_BY_GATE
RSI_DIV;1;6926;693;693;0;0;48;78;5;38.10;-0.080;0.76;0.655;-0.533;74.5;76.8;0.0;0.0;0.0;0.0;11137;0;0;0;0;0;0;0;0;0;0;222;0;0;0;10;10.01;0.00;BLOCKED_BY_GATE
ORDER_BLOCK;1;6926;646;646;0;0;5;8;7;38.46;0.015;1.17;0.279;-0.149;100.0;100.0;0.0;0.0;0.0;0.0;6440;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;9.33;0.00;BLOCKED_BY_GATE
STRUCT_REACT;1;6926;2364;2364;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;2364;0;0;0;10;34.13;0.00;BLOCKED_BY_GATE
TURTLE_SOUP;1;6926;184;184;0;0;26;40;0;39.39;-0.109;0.59;0.402;-0.441;91.2;90.8;0.0;0.0;0.0;0.0;6629;0;0;0;0;0;0;0;0;0;0;14;0;0;1;10;2.66;0.00;BLOCKED_BY_GATE
IFVG;1;6926;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
FVG_MIT;1;6926;18;18;0;0;0;2;0;0.00;-0.176;0.00;0.000;-0.176;0.0;85.0;0.0;0.0;0.0;0.0;6071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26;0.00;NEEDS_REVIEW
OB_MIT;1;6926;808;808;0;0;7;13;8;35.00;0.017;1.15;0.372;-0.173;94.3;96.9;0.0;0.0;0.0;0.0;9177;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;11.67;0.00;BLOCKED_BY_GATE
SH_BMS_RTO;1;6926;5;5;0;0;1;0;0;100.00;0.129;99.00;0.129;0.000;84.0;0.0;0.0;0.0;0.0;0.0;30837;0;0;0;0;0;0;0;0;0;0;3;0;0;0;10;0.07;0.00;BLOCKED_BY_GATE
SMS_BMS_RTO;1;6926;27;27;0;0;1;0;0;100.00;0.273;99.00;0.273;0.000;82.0;0.0;0.0;0.0;0.0;0.0;36101;0;0;0;0;0;0;0;0;0;0;14;0;0;0;10;0.39;0.00;BLOCKED_BY_GATE
SILVER_BULLET;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
AMD_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
OTE_CONT;1;6926;136;136;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;10;1.96;0.00;BLOCKED_BY_GATE
MALAYSIAN_SNR;1;6926;13;13;0;0;1;1;1;50.00;0.167;2.41;0.572;-0.238;98.0;98.0;0.0;0.0;0.0;0.0;72940;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0.19;0.00;BLOCKED_BY_GATE
CISD;1;6926;6;6;0;0;0;3;0;0.00;-0.106;0.00;0.000;-0.106;0.0;96.0;0.0;0.0;0.0;0.0;2701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09;0.00;NEEDS_REVIEW
AMD_CONT;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
JUDAS_SWING;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
LDN_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
NY_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
