bar_time_utc,bar_epoch,regime_v1
2019-11-15 16:00:00+00:00,1573833600,LOW_VOL
2019-11-15 20:00:00+00:00,1573848000,LOW_VOL
2019-11-17 20:00:00+00:00,1574020800,LOW_VOL
2019-11-18 00:00:00+00:00,1574035200,LOW_VOL
2019-11-18 04:00:00+00:00,1574049600,LOW_VOL
2019-11-18 08:00:00+00:00,1574064000,LOW_VOL
2019-11-18 12:00:00+00:00,1574078400,TRANSITION
2019-11-18 16:00:00+00:00,1574092800,TRANSITION
2019-11-18 20:00:00+00:00,1574107200,LOW_VOL
2019-11-19 00:00:00+00:00,1574121600,LOW_VOL
2019-11-19 04:00:00+00:00,1574136000,LOW_VOL
2019-11-19 08:00:00+00:00,1574150400,RANGING
2019-11-19 12:00:00+00:00,1574164800,TRANSITION
2019-11-19 16:00:00+00:00,1574179200,TRANSITION
2019-11-19 20:00:00+00:00,1574193600,TRANSITION
2019-11-20 00:00:00+00:00,1574208000,LOW_VOL
2019-11-20 04:00:00+00:00,1574222400,LOW_VOL
2019-11-20 08:00:00+00:00,1574236800,LOW_VOL
2019-11-20 12:00:00+00:00,1574251200,TRANSITION
2019-11-20 16:00:00+00:00,1574265600,TRANSITION
2019-11-20 20:00:00+00:00,1574280000,TRANSITION
2019-11-21 00:00:00+00:00,1574294400,TRANSITION
2019-11-21 04:00:00+00:00,1574308800,TRANSITION
2019-11-21 08:00:00+00:00,1574323200,RANGING
2019-11-21 12:00:00+00:00,1574337600,RANGING
2019-11-21 16:00:00+00:00,1574352000,RANGING
2019-11-21 20:00:00+00:00,1574366400,TRANSITION
2019-11-22 00:00:00+00:00,1574380800,TRANSITION
2019-11-22 04:00:00+00:00,1574395200,LOW_VOL
2019-11-22 08:00:00+00:00,1574409600,TRANSITION
2019-11-22 12:00:00+00:00,1574424000,TRANSITION
2019-11-22 16:00:00+00:00,1574438400,TRANSITION
2019-11-22 20:00:00+00:00,1574452800,RANGING
2019-11-24 20:00:00+00:00,1574625600,RANGING
2019-11-25 00:00:00+00:00,1574640000,LOW_VOL
2019-11-25 04:00:00+00:00,1574654400,LOW_VOL
2019-11-25 08:00:00+00:00,1574668800,LOW_VOL
2019-11-25 12:00:00+00:00,1574683200,LOW_VOL
2019-11-25 16:00:00+00:00,1574697600,LOW_VOL
2019-11-25 20:00:00+00:00,1574712000,LOW_VOL
2019-11-26 00:00:00+00:00,1574726400,LOW_VOL
2019-11-26 04:00:00+00:00,1574740800,LOW_VOL
2019-11-26 08:00:00+00:00,1574755200,LOW_VOL
2019-11-26 12:00:00+00:00,1574769600,LOW_VOL
2019-11-26 16:00:00+00:00,1574784000,LOW_VOL
2019-11-26 20:00:00+00:00,1574798400,LOW_VOL
2019-11-27 00:00:00+00:00,1574812800,LOW_VOL
2019-11-27 04:00:00+00:00,1574827200,LOW_VOL
2019-11-27 08:00:00+00:00,1574841600,LOW_VOL
2019-11-27 12:00:00+00:00,1574856000,LOW_VOL
2019-11-27 16:00:00+00:00,1574870400,LOW_VOL
2019-11-27 20:00:00+00:00,1574884800,LOW_VOL
2019-11-28 00:00:00+00:00,1574899200,LOW_VOL
2019-11-28 04:00:00+00:00,1574913600,LOW_VOL
2019-11-28 08:00:00+00:00,1574928000,LOW_VOL
2019-11-28 12:00:00+00:00,1574942400,LOW_VOL
2019-11-28 16:00:00+00:00,1574956800,LOW_VOL
2019-11-28 20:00:00+00:00,1574971200,LOW_VOL
2019-11-29 00:00:00+00:00,1574985600,LOW_VOL
2019-11-29 04:00:00+00:00,1575000000,LOW_VOL
2019-11-29 08:00:00+00:00,1575014400,LOW_VOL
2019-11-29 12:00:00+00:00,1575028800,LOW_VOL
2019-11-29 16:00:00+00:00,1575043200,LOW_VOL
2019-12-01 20:00:00+00:00,1575230400,LOW_VOL
2019-12-02 00:00:00+00:00,1575244800,LOW_VOL
2019-12-02 04:00:00+00:00,1575259200,LOW_VOL
2019-12-02 08:00:00+00:00,1575273600,LOW_VOL
2019-12-02 12:00:00+00:00,1575288000,LOW_VOL
2019-12-02 16:00:00+00:00,1575302400,LOW_VOL
2019-12-02 20:00:00+00:00,1575316800,LOW_VOL
2019-12-03 00:00:00+00:00,1575331200,LOW_VOL
2019-12-03 04:00:00+00:00,1575345600,LOW_VOL
2019-12-03 08:00:00+00:00,1575360000,LOW_VOL
2019-12-03 12:00:00+00:00,1575374400,LOW_VOL
2019-12-03 16:00:00+00:00,1575388800,LOW_VOL
2019-12-03 20:00:00+00:00,1575403200,LOW_VOL
2019-12-04 00:00:00+00:00,1575417600,LOW_VOL
2019-12-04 04:00:00+00:00,1575432000,LOW_VOL
2019-12-04 08:00:00+00:00,1575446400,TRANSITION
2019-12-04 12:00:00+00:00,1575460800,TRANSITION
2019-12-04 16:00:00+00:00,1575475200,TRANSITION
2019-12-04 20:00:00+00:00,1575489600,TRANSITION
2019-12-05 00:00:00+00:00,1575504000,RANGING
2019-12-05 04:00:00+00:00,1575518400,TRANSITION
2019-12-05 08:00:00+00:00,1575532800,LOW_VOL
2019-12-05 12:00:00+00:00,1575547200,LOW_VOL
2019-12-05 16:00:00+00:00,1575561600,TRENDING
2019-12-05 20:00:00+00:00,1575576000,LOW_VOL
2019-12-06 00:00:00+00:00,1575590400,LOW_VOL
2019-12-06 04:00:00+00:00,1575604800,LOW_VOL
2019-12-06 08:00:00+00:00,1575619200,LOW_VOL
2019-12-06 12:00:00+00:00,1575633600,TRANSITION
2019-12-06 16:00:00+00:00,1575648000,TRANSITION
2019-12-06 20:00:00+00:00,1575662400,TRENDING
2019-12-08 20:00:00+00:00,1575835200,LOW_VOL
2019-12-09 00:00:00+00:00,1575849600,LOW_VOL
2019-12-09 04:00:00+00:00,1575864000,LOW_VOL
2019-12-09 08:00:00+00:00,1575878400,LOW_VOL
2019-12-09 12:00:00+00:00,1575892800,LOW_VOL
2019-12-09 16:00:00+00:00,1575907200,LOW_VOL
2019-12-09 20:00:00+00:00,1575921600,LOW_VOL
2019-12-10 00:00:00+00:00,1575936000,LOW_VOL
2019-12-10 04:00:00+00:00,1575950400,LOW_VOL
2019-12-10 08:00:00+00:00,1575964800,LOW_VOL
2019-12-10 12:00:00+00:00,1575979200,LOW_VOL
2019-12-10 16:00:00+00:00,1575993600,LOW_VOL
2019-12-10 20:00:00+00:00,1576008000,LOW_VOL
2019-12-11 00:00:00+00:00,1576022400,LOW_VOL
2019-12-11 04:00:00+00:00,1576036800,LOW_VOL
2019-12-11 08:00:00+00:00,1576051200,LOW_VOL
2019-12-11 12:00:00+00:00,1576065600,LOW_VOL
2019-12-11 16:00:00+00:00,1576080000,LOW_VOL
2019-12-11 20:00:00+00:00,1576094400,LOW_VOL
2019-12-12 00:00:00+00:00,1576108800,LOW_VOL
2019-12-12 04:00:00+00:00,1576123200,LOW_VOL
2019-12-12 08:00:00+00:00,1576137600,LOW_VOL
2019-12-12 12:00:00+00:00,1576152000,TRANSITION
2019-12-12 16:00:00+00:00,1576166400,HIGH_VOL
2019-12-12 20:00:00+00:00,1576180800,HIGH_VOL
2019-12-13 00:00:00+00:00,1576195200,HIGH_VOL
2019-12-13 04:00:00+00:00,1576209600,HIGH_VOL
2019-12-13 08:00:00+00:00,1576224000,HIGH_VOL
2019-12-13 12:00:00+00:00,1576238400,HIGH_VOL
2019-12-13 16:00:00+00:00,1576252800,HIGH_VOL
2019-12-13 20:00:00+00:00,1576267200,HIGH_VOL
2019-12-15 20:00:00+00:00,1576440000,TRANSITION
2019-12-16 00:00:00+00:00,1576454400,TRANSITION
2019-12-16 04:00:00+00:00,1576468800,TRANSITION
2019-12-16 08:00:00+00:00,1576483200,TRANSITION
2019-12-16 12:00:00+00:00,1576497600,TRANSITION
2019-12-16 16:00:00+00:00,1576512000,TRANSITION
2019-12-16 20:00:00+00:00,1576526400,TRANSITION
2019-12-17 00:00:00+00:00,1576540800,LOW_VOL
2019-12-17 04:00:00+00:00,1576555200,LOW_VOL
2019-12-17 08:00:00+00:00,1576569600,LOW_VOL
2019-12-17 12:00:00+00:00,1576584000,LOW_VOL
2019-12-17 16:00:00+00:00,1576598400,LOW_VOL
2019-12-17 20:00:00+00:00,1576612800,LOW_VOL
2019-12-18 00:00:00+00:00,1576627200,LOW_VOL
2019-12-18 04:00:00+00:00,1576641600,LOW_VOL
2019-12-18 08:00:00+00:00,1576656000,LOW_VOL
2019-12-18 12:00:00+00:00,1576670400,LOW_VOL
2019-12-18 16:00:00+00:00,1576684800,LOW_VOL
2019-12-18 20:00:00+00:00,1576699200,LOW_VOL
2019-12-19 00:00:00+00:00,1576713600,LOW_VOL
2019-12-19 04:00:00+00:00,1576728000,LOW_VOL
2019-12-19 08:00:00+00:00,1576742400,LOW_VOL
2019-12-19 12:00:00+00:00,1576756800,LOW_VOL
2019-12-19 16:00:00+00:00,1576771200,LOW_VOL
2019-12-19 20:00:00+00:00,1576785600,LOW_VOL
2019-12-20 00:00:00+00:00,1576800000,LOW_VOL
2019-12-20 04:00:00+00:00,1576814400,LOW_VOL
2019-12-20 08:00:00+00:00,1576828800,LOW_VOL
2019-12-20 12:00:00+00:00,1576843200,LOW_VOL
2019-12-20 16:00:00+00:00,1576857600,LOW_VOL
2019-12-20 20:00:00+00:00,1576872000,LOW_VOL
2019-12-22 20:00:00+00:00,1577044800,LOW_VOL
2019-12-23 00:00:00+00:00,1577059200,LOW_VOL
2019-12-23 04:00:00+00:00,1577073600,LOW_VOL
2019-12-23 08:00:00+00:00,1577088000,LOW_VOL
2019-12-23 12:00:00+00:00,1577102400,LOW_VOL
2019-12-23 16:00:00+00:00,1577116800,LOW_VOL
2019-12-23 20:00:00+00:00,1577131200,LOW_VOL
2019-12-24 00:00:00+00:00,1577145600,LOW_VOL
2019-12-24 04:00:00+00:00,1577160000,LOW_VOL
2019-12-24 08:00:00+00:00,1577174400,LOW_VOL
2019-12-24 12:00:00+00:00,1577188800,LOW_VOL
2019-12-24 16:00:00+00:00,1577203200,LOW_VOL
2019-12-25 20:00:00+00:00,1577304000,LOW_VOL
2019-12-26 00:00:00+00:00,1577318400,LOW_VOL
2019-12-26 04:00:00+00:00,1577332800,LOW_VOL
2019-12-26 08:00:00+00:00,1577347200,LOW_VOL
2019-12-26 12:00:00+00:00,1577361600,LOW_VOL
2019-12-26 16:00:00+00:00,1577376000,TRANSITION
2019-12-26 20:00:00+00:00,1577390400,LOW_VOL
2019-12-27 00:00:00+00:00,1577404800,LOW_VOL
2019-12-27 04:00:00+00:00,1577419200,TRANSITION
2019-12-27 08:00:00+00:00,1577433600,TRANSITION
2019-12-27 12:00:00+00:00,1577448000,TRANSITION
2019-12-27 16:00:00+00:00,1577462400,TRENDING
2019-12-27 20:00:00+00:00,1577476800,LOW_VOL
2019-12-29 20:00:00+00:00,1577649600,LOW_VOL
2019-12-30 00:00:00+00:00,1577664000,LOW_VOL
2019-12-30 04:00:00+00:00,1577678400,LOW_VOL
2019-12-30 08:00:00+00:00,1577692800,LOW_VOL
2019-12-30 12:00:00+00:00,1577707200,LOW_VOL
2019-12-30 16:00:00+00:00,1577721600,LOW_VOL
2019-12-30 20:00:00+00:00,1577736000,LOW_VOL
2019-12-31 00:00:00+00:00,1577750400,LOW_VOL
2019-12-31 04:00:00+00:00,1577764800,LOW_VOL
2019-12-31 08:00:00+00:00,1577779200,LOW_VOL
2019-12-31 12:00:00+00:00,1577793600,TRANSITION
2019-12-31 16:00:00+00:00,1577808000,TRANSITION
2019-12-31 20:00:00+00:00,1577822400,TRANSITION
2020-01-01 20:00:00+00:00,1577908800,TRANSITION
2020-01-02 00:00:00+00:00,1577923200,TRANSITION
2020-01-02 04:00:00+00:00,1577937600,LOW_VOL
2020-01-02 08:00:00+00:00,1577952000,LOW_VOL
2020-01-02 12:00:00+00:00,1577966400,TRANSITION
2020-01-02 16:00:00+00:00,1577980800,TRANSITION
2020-01-02 20:00:00+00:00,1577995200,TRANSITION
2020-01-03 00:00:00+00:00,1578009600,TRANSITION
2020-01-03 04:00:00+00:00,1578024000,TRENDING
2020-01-03 08:00:00+00:00,1578038400,HIGH_VOL
2020-01-03 12:00:00+00:00,1578052800,HIGH_VOL
2020-01-03 16:00:00+00:00,1578067200,HIGH_VOL
2020-01-03 20:00:00+00:00,1578081600,HIGH_VOL
2020-01-05 20:00:00+00:00,1578254400,HIGH_VOL
2020-01-06 00:00:00+00:00,1578268800,HIGH_VOL
2020-01-06 04:00:00+00:00,1578283200,HIGH_VOL
2020-01-06 08:00:00+00:00,1578297600,HIGH_VOL
2020-01-06 12:00:00+00:00,1578312000,HIGH_VOL
2020-01-06 16:00:00+00:00,1578326400,HIGH_VOL
2020-01-06 20:00:00+00:00,1578340800,HIGH_VOL
2020-01-07 00:00:00+00:00,1578355200,HIGH_VOL
2020-01-07 04:00:00+00:00,1578369600,HIGH_VOL
2020-01-07 08:00:00+00:00,1578384000,HIGH_VOL
2020-01-07 12:00:00+00:00,1578398400,HIGH_VOL
2020-01-07 16:00:00+00:00,1578412800,HIGH_VOL
2020-01-07 20:00:00+00:00,1578427200,HIGH_VOL
2020-01-08 00:00:00+00:00,1578441600,HIGH_VOL
2020-01-08 04:00:00+00:00,1578456000,HIGH_VOL
2020-01-08 08:00:00+00:00,1578470400,HIGH_VOL
2020-01-08 12:00:00+00:00,1578484800,HIGH_VOL
2020-01-08 16:00:00+00:00,1578499200,HIGH_VOL
2020-01-08 20:00:00+00:00,1578513600,HIGH_VOL
2020-01-09 00:00:00+00:00,1578528000,HIGH_VOL
2020-01-09 04:00:00+00:00,1578542400,HIGH_VOL
2020-01-09 08:00:00+00:00,1578556800,HIGH_VOL
2020-01-09 12:00:00+00:00,1578571200,HIGH_VOL
2020-01-09 16:00:00+00:00,1578585600,HIGH_VOL
2020-01-09 20:00:00+00:00,1578600000,HIGH_VOL
2020-01-10 00:00:00+00:00,1578614400,HIGH_VOL
2020-01-10 04:00:00+00:00,1578628800,HIGH_VOL
2020-01-10 08:00:00+00:00,1578643200,HIGH_VOL
2020-01-10 12:00:00+00:00,1578657600,HIGH_VOL
2020-01-10 16:00:00+00:00,1578672000,HIGH_VOL
2020-01-10 20:00:00+00:00,1578686400,HIGH_VOL
2020-01-12 20:00:00+00:00,1578859200,HIGH_VOL
2020-01-13 00:00:00+00:00,1578873600,HIGH_VOL
2020-01-13 04:00:00+00:00,1578888000,HIGH_VOL
2020-01-13 08:00:00+00:00,1578902400,HIGH_VOL
2020-01-13 12:00:00+00:00,1578916800,HIGH_VOL
2020-01-13 16:00:00+00:00,1578931200,HIGH_VOL
2020-01-13 20:00:00+00:00,1578945600,HIGH_VOL
2020-01-14 00:00:00+00:00,1578960000,HIGH_VOL
2020-01-14 04:00:00+00:00,1578974400,HIGH_VOL
2020-01-14 08:00:00+00:00,1578988800,HIGH_VOL
2020-01-14 12:00:00+00:00,1579003200,HIGH_VOL
2020-01-14 16:00:00+00:00,1579017600,HIGH_VOL
2020-01-14 20:00:00+00:00,1579032000,HIGH_VOL
2020-01-15 00:00:00+00:00,1579046400,HIGH_VOL
2020-01-15 04:00:00+00:00,1579060800,HIGH_VOL
2020-01-15 08:00:00+00:00,1579075200,HIGH_VOL
2020-01-15 12:00:00+00:00,1579089600,HIGH_VOL
2020-01-15 16:00:00+00:00,1579104000,HIGH_VOL
2020-01-15 20:00:00+00:00,1579118400,HIGH_VOL
2020-01-16 00:00:00+00:00,1579132800,HIGH_VOL
2020-01-16 04:00:00+00:00,1579147200,HIGH_VOL
2020-01-16 08:00:00+00:00,1579161600,HIGH_VOL
2020-01-16 12:00:00+00:00,1579176000,HIGH_VOL
2020-01-16 16:00:00+00:00,1579190400,HIGH_VOL
2020-01-16 20:00:00+00:00,1579204800,HIGH_VOL
2020-01-17 00:00:00+00:00,1579219200,HIGH_VOL
2020-01-17 04:00:00+00:00,1579233600,HIGH_VOL
2020-01-17 08:00:00+00:00,1579248000,HIGH_VOL
2020-01-17 12:00:00+00:00,1579262400,HIGH_VOL
2020-01-17 16:00:00+00:00,1579276800,HIGH_VOL
2020-01-17 20:00:00+00:00,1579291200,HIGH_VOL
2020-01-19 20:00:00+00:00,1579464000,TRANSITION
2020-01-20 00:00:00+00:00,1579478400,TRANSITION
2020-01-20 04:00:00+00:00,1579492800,RANGING
2020-01-20 08:00:00+00:00,1579507200,TRANSITION
2020-01-20 12:00:00+00:00,1579521600,TRANSITION
2020-01-20 16:00:00+00:00,1579536000,TRANSITION
2020-01-20 20:00:00+00:00,1579550400,TRANSITION
2020-01-21 00:00:00+00:00,1579564800,TRANSITION
2020-01-21 04:00:00+00:00,1579579200,TRANSITION
2020-01-21 08:00:00+00:00,1579593600,TRANSITION
2020-01-21 12:00:00+00:00,1579608000,HIGH_VOL
2020-01-21 16:00:00+00:00,1579622400,HIGH_VOL
2020-01-21 20:00:00+00:00,1579636800,HIGH_VOL
2020-01-22 00:00:00+00:00,1579651200,HIGH_VOL
2020-01-22 04:00:00+00:00,1579665600,HIGH_VOL
2020-01-22 08:00:00+00:00,1579680000,HIGH_VOL
2020-01-22 12:00:00+00:00,1579694400,HIGH_VOL
2020-01-22 16:00:00+00:00,1579708800,RANGING
2020-01-22 20:00:00+00:00,1579723200,HIGH_VOL
2020-01-23 00:00:00+00:00,1579737600,HIGH_VOL
2020-01-23 04:00:00+00:00,1579752000,HIGH_VOL
2020-01-23 08:00:00+00:00,1579766400,HIGH_VOL
2020-01-23 12:00:00+00:00,1579780800,HIGH_VOL
2020-01-23 16:00:00+00:00,1579795200,HIGH_VOL
2020-01-23 20:00:00+00:00,1579809600,HIGH_VOL
2020-01-24 00:00:00+00:00,1579824000,HIGH_VOL
2020-01-24 04:00:00+00:00,1579838400,HIGH_VOL
2020-01-24 08:00:00+00:00,1579852800,HIGH_VOL
2020-01-24 12:00:00+00:00,1579867200,HIGH_VOL
2020-01-24 16:00:00+00:00,1579881600,HIGH_VOL
2020-01-24 20:00:00+00:00,1579896000,HIGH_VOL
2020-01-26 20:00:00+00:00,1580068800,HIGH_VOL
2020-01-27 00:00:00+00:00,1580083200,HIGH_VOL
2020-01-27 04:00:00+00:00,1580097600,HIGH_VOL
2020-01-27 08:00:00+00:00,1580112000,HIGH_VOL
2020-01-27 12:00:00+00:00,1580126400,HIGH_VOL
2020-01-27 16:00:00+00:00,1580140800,HIGH_VOL
2020-01-27 20:00:00+00:00,1580155200,HIGH_VOL
2020-01-28 00:00:00+00:00,1580169600,HIGH_VOL
2020-01-28 04:00:00+00:00,1580184000,HIGH_VOL
2020-01-28 08:00:00+00:00,1580198400,HIGH_VOL
2020-01-28 12:00:00+00:00,1580212800,HIGH_VOL
2020-01-28 16:00:00+00:00,1580227200,HIGH_VOL
2020-01-28 20:00:00+00:00,1580241600,HIGH_VOL
2020-01-29 00:00:00+00:00,1580256000,HIGH_VOL
2020-01-29 04:00:00+00:00,1580270400,HIGH_VOL
2020-01-29 08:00:00+00:00,1580284800,HIGH_VOL
2020-01-29 12:00:00+00:00,1580299200,HIGH_VOL
2020-01-29 16:00:00+00:00,1580313600,HIGH_VOL
2020-01-29 20:00:00+00:00,1580328000,HIGH_VOL
2020-01-30 00:00:00+00:00,1580342400,HIGH_VOL
2020-01-30 04:00:00+00:00,1580356800,HIGH_VOL
2020-01-30 08:00:00+00:00,1580371200,TRANSITION
2020-01-30 12:00:00+00:00,1580385600,HIGH_VOL
2020-01-30 16:00:00+00:00,1580400000,HIGH_VOL
2020-01-30 20:00:00+00:00,1580414400,HIGH_VOL
2020-01-31 00:00:00+00:00,1580428800,HIGH_VOL
2020-01-31 04:00:00+00:00,1580443200,HIGH_VOL
2020-01-31 08:00:00+00:00,1580457600,HIGH_VOL
2020-01-31 12:00:00+00:00,1580472000,HIGH_VOL
2020-01-31 16:00:00+00:00,1580486400,HIGH_VOL
2020-01-31 20:00:00+00:00,1580500800,HIGH_VOL
2020-02-02 20:00:00+00:00,1580673600,HIGH_VOL
2020-02-03 00:00:00+00:00,1580688000,HIGH_VOL
2020-02-03 04:00:00+00:00,1580702400,HIGH_VOL
2020-02-03 08:00:00+00:00,1580716800,HIGH_VOL
2020-02-03 12:00:00+00:00,1580731200,HIGH_VOL
2020-02-03 16:00:00+00:00,1580745600,HIGH_VOL
2020-02-03 20:00:00+00:00,1580760000,HIGH_VOL
2020-02-04 00:00:00+00:00,1580774400,HIGH_VOL
2020-02-04 04:00:00+00:00,1580788800,HIGH_VOL
2020-02-04 08:00:00+00:00,1580803200,HIGH_VOL
2020-02-04 12:00:00+00:00,1580817600,HIGH_VOL
2020-02-04 16:00:00+00:00,1580832000,HIGH_VOL
2020-02-04 20:00:00+00:00,1580846400,HIGH_VOL
2020-02-05 00:00:00+00:00,1580860800,HIGH_VOL
2020-02-05 04:00:00+00:00,1580875200,HIGH_VOL
2020-02-05 08:00:00+00:00,1580889600,HIGH_VOL
2020-02-05 12:00:00+00:00,1580904000,HIGH_VOL
2020-02-05 16:00:00+00:00,1580918400,HIGH_VOL
2020-02-05 20:00:00+00:00,1580932800,HIGH_VOL
2020-02-06 00:00:00+00:00,1580947200,HIGH_VOL
2020-02-06 04:00:00+00:00,1580961600,HIGH_VOL
2020-02-06 08:00:00+00:00,1580976000,HIGH_VOL
2020-02-06 12:00:00+00:00,1580990400,HIGH_VOL
2020-02-06 16:00:00+00:00,1581004800,HIGH_VOL
2020-02-06 20:00:00+00:00,1581019200,TRANSITION
2020-02-07 00:00:00+00:00,1581033600,TRANSITION
2020-02-07 04:00:00+00:00,1581048000,TRANSITION
2020-02-07 08:00:00+00:00,1581062400,RANGING
2020-02-07 12:00:00+00:00,1581076800,HIGH_VOL
2020-02-07 16:00:00+00:00,1581091200,HIGH_VOL
2020-02-07 20:00:00+00:00,1581105600,TRANSITION
2020-02-09 20:00:00+00:00,1581278400,TRANSITION
2020-02-10 00:00:00+00:00,1581292800,TRANSITION
2020-02-10 04:00:00+00:00,1581307200,TRANSITION
2020-02-10 08:00:00+00:00,1581321600,TRANSITION
2020-02-10 12:00:00+00:00,1581336000,TRENDING
2020-02-10 16:00:00+00:00,1581350400,TRENDING
2020-02-10 20:00:00+00:00,1581364800,TRANSITION
2020-02-11 00:00:00+00:00,1581379200,TRANSITION
2020-02-11 04:00:00+00:00,1581393600,RANGING
2020-02-11 08:00:00+00:00,1581408000,TRANSITION
2020-02-11 12:00:00+00:00,1581422400,TRANSITION
2020-02-11 16:00:00+00:00,1581436800,TRANSITION
2020-02-11 20:00:00+00:00,1581451200,TRANSITION
2020-02-12 00:00:00+00:00,1581465600,TRANSITION
2020-02-12 04:00:00+00:00,1581480000,TRANSITION
2020-02-12 08:00:00+00:00,1581494400,TRANSITION
2020-02-12 12:00:00+00:00,1581508800,TRANSITION
2020-02-12 16:00:00+00:00,1581523200,TRANSITION
2020-02-12 20:00:00+00:00,1581537600,TRANSITION
2020-02-13 00:00:00+00:00,1581552000,TRANSITION
2020-02-13 04:00:00+00:00,1581566400,RANGING
2020-02-13 08:00:00+00:00,1581580800,TRANSITION
2020-02-13 12:00:00+00:00,1581595200,TRANSITION
2020-02-13 16:00:00+00:00,1581609600,TRANSITION
2020-02-13 20:00:00+00:00,1581624000,RANGING
2020-02-14 00:00:00+00:00,1581638400,TRANSITION
2020-02-14 04:00:00+00:00,1581652800,TRANSITION
2020-02-14 08:00:00+00:00,1581667200,TRANSITION
2020-02-14 12:00:00+00:00,1581681600,RANGING
2020-02-14 16:00:00+00:00,1581696000,TRENDING
2020-02-14 20:00:00+00:00,1581710400,TRENDING
2020-02-16 20:00:00+00:00,1581883200,TRANSITION
2020-02-17 00:00:00+00:00,1581897600,LOW_VOL
2020-02-17 04:00:00+00:00,1581912000,LOW_VOL
2020-02-17 08:00:00+00:00,1581926400,LOW_VOL
2020-02-17 12:00:00+00:00,1581940800,LOW_VOL
2020-02-17 16:00:00+00:00,1581955200,LOW_VOL
2020-02-17 20:00:00+00:00,1581969600,LOW_VOL
2020-02-18 00:00:00+00:00,1581984000,LOW_VOL
2020-02-18 04:00:00+00:00,1581998400,LOW_VOL
2020-02-18 08:00:00+00:00,1582012800,LOW_VOL
2020-02-18 12:00:00+00:00,1582027200,LOW_VOL
2020-02-18 16:00:00+00:00,1582041600,LOW_VOL
2020-02-18 20:00:00+00:00,1582056000,LOW_VOL
2020-02-19 00:00:00+00:00,1582070400,LOW_VOL
2020-02-19 04:00:00+00:00,1582084800,LOW_VOL
2020-02-19 08:00:00+00:00,1582099200,TRENDING
2020-02-19 12:00:00+00:00,1582113600,TRANSITION
2020-02-19 16:00:00+00:00,1582128000,TRANSITION
2020-02-19 20:00:00+00:00,1582142400,TRANSITION
2020-02-20 00:00:00+00:00,1582156800,TRANSITION
2020-02-20 04:00:00+00:00,1582171200,TRANSITION
2020-02-20 08:00:00+00:00,1582185600,TRANSITION
2020-02-20 12:00:00+00:00,1582200000,TRANSITION
2020-02-20 16:00:00+00:00,1582214400,TRENDING
2020-02-20 20:00:00+00:00,1582228800,TRENDING
2020-02-21 00:00:00+00:00,1582243200,TRENDING
2020-02-21 04:00:00+00:00,1582257600,TRENDING
2020-02-21 08:00:00+00:00,1582272000,TRENDING
2020-02-21 12:00:00+00:00,1582286400,HIGH_VOL
2020-02-21 16:00:00+00:00,1582300800,HIGH_VOL
2020-02-21 20:00:00+00:00,1582315200,HIGH_VOL
2020-02-23 20:00:00+00:00,1582488000,HIGH_VOL
2020-02-24 00:00:00+00:00,1582502400,HIGH_VOL
2020-02-24 04:00:00+00:00,1582516800,HIGH_VOL
2020-02-24 08:00:00+00:00,1582531200,HIGH_VOL
2020-02-24 12:00:00+00:00,1582545600,HIGH_VOL
2020-02-24 16:00:00+00:00,1582560000,HIGH_VOL
2020-02-24 20:00:00+00:00,1582574400,HIGH_VOL
2020-02-25 00:00:00+00:00,1582588800,HIGH_VOL
2020-02-25 04:00:00+00:00,1582603200,HIGH_VOL
2020-02-25 08:00:00+00:00,1582617600,HIGH_VOL
2020-02-25 12:00:00+00:00,1582632000,HIGH_VOL
2020-02-25 16:00:00+00:00,1582646400,HIGH_VOL
2020-02-25 20:00:00+00:00,1582660800,HIGH_VOL
2020-02-26 00:00:00+00:00,1582675200,HIGH_VOL
2020-02-26 04:00:00+00:00,1582689600,HIGH_VOL
2020-02-26 08:00:00+00:00,1582704000,HIGH_VOL
2020-02-26 12:00:00+00:00,1582718400,HIGH_VOL
2020-02-26 16:00:00+00:00,1582732800,HIGH_VOL
2020-02-26 20:00:00+00:00,1582747200,HIGH_VOL
2020-02-27 00:00:00+00:00,1582761600,HIGH_VOL
2020-02-27 04:00:00+00:00,1582776000,HIGH_VOL
2020-02-27 08:00:00+00:00,1582790400,HIGH_VOL
2020-02-27 12:00:00+00:00,1582804800,HIGH_VOL
2020-02-27 16:00:00+00:00,1582819200,HIGH_VOL
2020-02-27 20:00:00+00:00,1582833600,HIGH_VOL
2020-02-28 00:00:00+00:00,1582848000,HIGH_VOL
2020-02-28 04:00:00+00:00,1582862400,HIGH_VOL
2020-02-28 08:00:00+00:00,1582876800,HIGH_VOL
2020-02-28 12:00:00+00:00,1582891200,HIGH_VOL
2020-02-28 16:00:00+00:00,1582905600,HIGH_VOL
2020-02-28 20:00:00+00:00,1582920000,HIGH_VOL
2020-03-01 20:00:00+00:00,1583092800,HIGH_VOL
2020-03-02 00:00:00+00:00,1583107200,HIGH_VOL
2020-03-02 04:00:00+00:00,1583121600,HIGH_VOL
2020-03-02 08:00:00+00:00,1583136000,HIGH_VOL
2020-03-02 12:00:00+00:00,1583150400,HIGH_VOL
2020-03-02 16:00:00+00:00,1583164800,HIGH_VOL
2020-03-02 20:00:00+00:00,1583179200,HIGH_VOL
2020-03-03 00:00:00+00:00,1583193600,HIGH_VOL
2020-03-03 04:00:00+00:00,1583208000,HIGH_VOL
